0,1,1,0,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,0
4,0,0,1,1
5,0,0,1,1
6,0,0,0,1
7,0,0,1,0
8,0,0,1,1
9,0,0,0,0
10,0,0,1,1
11,0,0,1,0
12,0,0,0,0
13,0,0,0,0
14,0,0,1,1
15,0,0,0,1
16,0,0,1,1
17,0,0,0,1
18,0,0,0,0
19,0,0,1,0
20,0,0,0,0
21,0,0,1,1
22,0,0,1,1
23,0,0,1,0
24,0,0,0,1
25,0,0,1,0
26,0,0,1,1
27,0,0,0,1
28,0,0,1,0
29,0,0,1,1
30,0,0,1,1
31,0,0,1,1
32,0,0,1,1
33,0,0,1,1
34,0,0,0,0
35,0,0,0,0
36,0,0,1,1
37,0,0,0,1
38,0,0,0,0
39,0,0,1,1
40,0,0,1,0
41,1,1,0,0
42,0,0,1,0
43,0,0,0,0
44,0,0,1,1
45,0,0,1,1
46,0,0,1,1
47,0,0,1,0
48,1,1,1,0
49,0,0,0,1
50,0,0,1,0
51,0,0,0,1
52,0,0,0,1
53,1,1,0,1
54,0,0,1,0
55,0,0,0,1
56,0,0,0,1
57,1,1,0,1
58,0,0,1,0
59,0,0,0,0
60,0,0,0,1
61,0,0,1,1
62,0,0,1,1
63,0,0,0,1
64,0,0,0,1
65,1,1,0,1
66,0,0,0,0
67,0,0,0,0
68,0,0,1,0
69,0,0,0,1
70,0,0,1,1
71,0,0,1,1
72,0,0,1,1
73,0,0,0,1
74,1,1,1,0
75,1,1,1,0
76,1,1,0,0
77,0,0,0,1
78,0,0,0,0
79,0,0,1,0
80,0,0,1,1
81,0,0,0,0
82,0,0,0,0
83,0,0,1,1
84,0,0,0,0
85,0,0,1,1
86,0,0,0,1
87,0,0,0,0
88,0,0,0,1
89,0,0,0,1
90,0,0,1,0
91,0,0,1,1
92,0,0,1,1
93,0,0,1,1
94,1,1,0,1
95,1,1,1,1
96,0,0,1,0
97,1,1,0,1
98,0,0,1,1
99,0,0,1,1
100,0,0,1,1
101,1,1,1,0
102,0,0,1,1
103,0,0,1,1
104,0,0,1,0
105,0,0,0,1
106,0,0,1,1
107,1,1,0,0
108,0,0,1,0
109,0,0,1,1
110,0,0,1,1
111,0,0,1,0
112,0,0,1,0
113,0,0,0,1
114,1,1,0,0
115,0,0,1,1
116,0,0,1,0
117,1,1,1,0
118,0,0,1,1
119,0,0,1,0
120,0,0,0,1
121,1,1,0,0
122,0,0,0,0
123,0,0,1,0
124,0,0,0,1
125,0,0,0,0
126,1,1,1,0
127,0,0,1,1
