0,0,0,1,1
1,1,0,1,0
2,1,0,0,0
3,0,0,0,1
4,1,0,1,0
5,0,1,0,0
6,1,0,1,0
7,1,1,0,1
8,0,1,0,1
9,0,1,1,1
10,0,0,0,0
11,1,1,0,1
12,0,0,1,0
13,0,0,1,1
14,1,0,0,0
15,0,0,0,1
16,1,0,1,0
17,0,0,0,1
18,0,0,1,0
19,0,1,1,1
20,0,1,0,1
21,0,0,0,0
22,0,1,0,0
23,0,1,0,1
24,0,1,0,1
25,0,0,0,0
26,0,0,0,0
27,0,0,1,1
28,1,1,0,1
29,1,0,1,0
30,0,0,0,0
31,0,0,1,0
32,0,0,0,1
33,0,0,1,0
34,0,1,0,0
35,0,1,0,1
36,0,0,0,0
37,0,0,1,0
38,0,0,1,0
39,0,0,1,0
40,0,0,0,1
41,1,1,1,0
42,0,0,1,0
43,0,0,1,0
44,0,0,1,0
45,0,0,1,0
46,0,0,0,0
47,0,0,1,0
48,0,1,0,1
49,0,0,1,0
50,0,0,1,0
51,1,1,0,1
52,0,0,0,0
53,0,0,0,1
54,0,1,0,0
55,0,0,1,0
56,0,1,1,1
57,0,1,0,1
58,1,1,1,0
59,0,1,1,1
60,0,1,1,1
61,0,1,0,1
62,1,0,0,0
63,0,0,1,0
64,1,0,0,0
65,0,0,1,1
66,0,1,0,1
67,0,1,0,1
68,0,0,1,0
69,0,1,1,0
70,1,0,1,0
71,0,0,1,0
72,1,0,1,0
73,0,0,1,0
74,1,0,0,1
75,0,0,0,1
76,0,1,0,1
77,0,1,1,1
78,0,1,0,1
79,1,0,1,0
80,0,0,0,0
81,0,1,0,1
82,1,0,1,1
83,0,1,0,1
84,0,0,1,0
85,1,0,1,0
86,0,0,1,0
87,0,0,1,0
88,0,0,1,0
89,0,0,1,1
90,1,1,0,1
91,1,0,0,0
92,1,0,0,0
93,0,1,0,1
94,0,0,0,1
95,0,0,0,1
96,0,0,1,0
97,0,0,1,1
98,0,0,1,0
99,0,0,0,0
100,0,0,1,0
101,0,1,0,1
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,1,0,1,0
106,0,0,0,0
107,0,1,1,1
108,0,0,1,0
109,1,0,1,0
110,0,1,1,1
111,0,0,1,0
112,0,0,0,0
113,0,0,1,0
114,0,1,0,1
115,0,0,0,0
116,0,0,0,0
117,0,0,0,1
118,0,0,1,0
119,0,0,1,0
120,1,0,1,0
121,0,1,1,1
122,0,1,0,1
123,1,0,1,0
124,1,0,0,0
125,0,0,1,0
126,1,1,0,1
127,0,0,1,0
