0,1,1,0,0
1,0,0,0,0
2,0,0,0,1
3,1,1,0,0
4,0,0,0,0
5,0,0,0,0
6,0,0,0,1
7,1,1,0,0
8,1,1,1,0
9,1,1,1,0
10,0,0,1,1
11,1,1,0,0
12,0,0,0,1
13,1,1,1,0
14,0,0,0,0
15,1,1,1,1
16,0,0,0,0
17,1,1,1,1
18,0,0,0,1
19,1,1,0,0
20,1,1,1,1
21,0,0,0,0
22,0,0,0,1
23,1,1,0,0
24,1,1,1,1
25,0,0,0,1
26,0,0,0,1
27,1,1,0,0
28,1,1,0,0
29,0,0,0,1
30,0,0,1,1
31,0,0,0,0
32,1,1,1,0
33,0,0,1,1
34,0,0,0,0
35,1,1,1,0
36,0,0,0,1
37,0,0,0,1
38,0,0,0,1
39,0,0,0,0
40,1,1,0,0
41,0,0,1,1
42,0,0,0,1
43,0,0,0,1
44,0,0,0,1
45,0,0,0,1
46,0,0,0,1
47,0,0,0,1
48,1,1,1,0
49,0,0,0,1
50,0,0,0,1
51,1,1,1,1
52,0,0,0,0
53,1,1,1,0
54,0,0,0,0
55,0,0,0,1
56,1,1,1,1
57,1,1,1,0
58,0,0,0,1
59,1,1,1,0
60,1,1,1,1
61,1,1,1,0
62,0,0,0,0
63,0,0,0,1
64,0,0,0,0
65,1,1,1,0
66,1,1,1,0
67,1,1,1,0
68,1,1,0,1
69,0,0,0,1
70,0,0,0,1
71,0,0,0,1
72,0,0,0,0
73,0,0,0,1
74,1,1,1,0
75,1,1,1,0
76,1,1,1,0
77,1,1,1,1
78,1,1,1,0
79,0,0,0,1
80,0,0,0,1
81,1,1,1,0
82,1,1,1,0
83,0,0,1,1
84,0,0,0,1
85,0,0,0,1
86,0,0,0,1
87,0,0,0,1
88,0,0,0,1
89,1,1,1,0
90,1,1,1,0
91,0,0,0,0
92,0,0,0,0
93,0,0,0,1
94,1,1,1,1
95,1,1,1,0
96,0,0,0,1
97,1,1,1,0
98,0,0,0,1
99,0,0,0,0
100,0,0,0,1
101,1,1,1,0
102,0,0,0,1
103,0,0,0,0
104,0,0,0,1
105,0,0,0,1
106,0,0,0,0
107,1,1,1,1
108,0,0,0,1
109,0,0,0,0
110,0,0,1,0
111,0,0,0,1
112,0,0,0,1
113,0,0,0,1
114,1,1,1,0
115,0,0,0,1
116,0,0,0,1
117,1,1,1,0
118,0,0,0,1
119,0,0,0,1
120,0,0,0,1
121,1,1,1,0
122,1,1,1,0
123,0,0,0,1
124,0,0,0,0
125,0,0,0,1
126,1,1,1,0
127,0,0,0,1
