0,1,1,1,1
1,0,0,0,0
2,0,0,0,0
3,0,0,1,1
4,0,0,0,0
5,0,0,0,1
6,0,0,0,0
7,0,0,1,1
8,0,0,1,0
9,0,0,1,1
10,0,0,1,1
11,0,0,1,1
12,0,0,1,1
13,0,0,1,1
14,0,0,0,0
15,0,0,1,0
16,0,0,0,0
17,0,0,0,0
18,0,0,0,0
19,0,0,1,1
20,0,0,0,0
21,0,0,0,1
22,0,0,0,1
23,0,0,1,1
24,0,0,0,0
25,0,0,0,1
26,0,0,0,1
27,0,0,1,1
28,0,0,1,1
29,0,0,0,0
30,0,0,1,1
31,0,0,1,1
32,0,0,1,0
33,0,0,1,1
34,0,0,0,1
35,0,0,1,1
36,0,0,1,1
37,0,0,1,1
38,0,0,0,0
39,0,0,0,0
40,0,0,1,1
41,1,1,0,0
42,0,0,0,1
43,0,0,1,1
44,0,0,0,1
45,0,0,0,1
46,0,0,0,0
47,0,0,0,1
48,1,1,1,1
49,0,0,1,1
50,0,0,0,1
51,0,0,0,0
52,0,0,0,0
53,1,1,0,0
54,0,0,1,1
55,0,0,1,1
56,0,0,0,0
57,1,1,1,1
58,0,0,0,0
59,0,0,1,1
60,0,0,1,1
61,0,0,1,1
62,0,0,0,0
63,0,0,1,1
64,0,0,0,0
65,1,1,1,1
66,0,0,0,0
67,0,0,0,0
68,0,0,0,0
69,0,0,1,1
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,1,1
74,1,1,1,1
75,1,1,1,1
76,1,1,1,1
77,0,0,0,0
78,0,0,0,0
79,0,0,0,0
80,0,0,1,1
81,0,0,0,0
82,0,0,1,1
83,0,0,1,1
84,0,0,0,0
85,0,0,0,0
86,0,0,1,1
87,0,0,1,1
88,0,0,1,1
89,0,0,1,1
90,0,0,1,1
91,0,0,0,0
92,0,0,0,0
93,0,0,0,1
94,1,1,0,0
95,1,1,1,0
96,0,0,0,1
97,1,1,1,1
98,0,0,0,0
99,0,0,1,1
100,0,0,0,0
101,1,1,1,1
102,0,0,0,1
103,0,0,0,1
104,0,0,0,1
105,0,0,0,0
106,0,0,1,1
107,1,1,0,0
108,0,0,0,1
109,0,0,0,0
110,0,0,1,1
111,0,0,0,0
112,0,0,0,0
113,0,0,1,1
114,1,1,1,1
115,0,0,0,1
116,0,0,0,0
117,1,1,1,1
118,0,0,0,0
119,0,0,0,1
120,0,0,0,0
121,1,1,1,1
122,0,0,0,0
123,0,0,0,0
124,0,0,0,0
125,0,0,0,0
126,1,1,1,1
127,0,0,0,1
