0,1,0,1,1
1,0,0,0,0
2,0,1,1,0
3,0,0,1,1
4,0,0,1,0
5,0,0,0,1
6,0,0,0,0
7,0,0,0,1
8,0,0,0,1
9,0,1,0,1
10,0,0,0,1
11,0,0,1,1
12,1,1,1,0
13,0,0,0,1
14,0,1,1,0
15,1,1,0,1
16,0,0,1,0
17,1,1,0,1
18,1,0,0,0
19,0,0,1,1
20,0,0,0,1
21,0,1,1,0
22,0,0,1,1
23,0,0,1,1
24,1,0,0,1
25,1,1,1,0
26,0,0,1,0
27,0,0,0,1
28,0,0,1,1
29,0,0,0,0
30,0,0,0,1
31,0,0,0,1
32,0,0,1,1
33,0,0,0,1
34,0,0,1,1
35,0,0,0,1
36,0,0,1,0
37,0,1,1,0
38,1,1,0,0
39,0,0,1,0
40,0,0,1,1
41,0,1,1,0
42,1,1,1,0
43,1,1,0,0
44,0,0,1,0
45,0,0,1,0
46,0,0,1,0
47,1,0,1,0
48,0,0,1,1
49,0,0,0,1
50,1,1,0,0
51,1,0,0,1
52,0,0,1,0
53,0,1,0,1
54,0,0,1,1
55,0,1,1,0
56,1,0,0,1
57,0,0,0,1
58,0,1,1,0
59,0,1,0,1
60,1,0,0,1
61,0,0,0,1
62,0,0,1,0
63,0,0,0,0
64,0,0,1,0
65,0,0,0,1
66,0,0,0,1
67,0,0,0,1
68,1,0,1,0
69,0,0,0,1
70,0,0,0,0
71,0,0,0,0
72,0,0,0,0
73,0,0,1,1
74,0,0,0,1
75,0,0,0,1
76,0,0,1,1
77,1,0,0,1
78,0,0,0,1
79,0,0,1,0
80,1,1,1,1
81,0,0,0,1
82,0,0,1,1
83,1,0,0,1
84,1,0,0,0
85,0,0,1,0
86,1,0,0,1
87,1,1,0,0
88,1,0,0,1
89,0,0,1,1
90,0,0,1,1
91,0,0,0,0
92,0,1,1,0
93,1,0,0,1
94,1,1,0,1
95,0,1,1,1
96,1,1,0,0
97,0,0,0,1
98,0,0,1,0
99,0,1,1,0
100,0,0,1,0
101,0,0,0,1
102,0,0,1,0
103,0,1,1,0
104,1,1,0,0
105,0,1,0,0
106,0,0,1,1
107,0,0,0,1
108,1,1,1,0
109,0,1,1,0
110,0,0,0,1
111,1,0,0,0
112,0,1,1,0
113,0,1,0,0
114,0,0,0,1
115,0,1,1,0
116,1,1,1,0
117,0,0,1,1
118,0,0,0,0
119,1,0,1,0
120,0,0,1,0
121,0,0,0,1
122,0,0,0,1
123,0,0,1,0
124,0,0,1,0
125,1,0,0,0
126,0,0,0,1
127,0,0,0,1
