0,1,0,1,1
1,0,1,1,0
2,0,0,0,0
3,1,0,1,1
4,0,0,0,0
5,0,1,1,1
6,0,0,0,0
7,1,1,1,1
8,1,0,1,1
9,1,1,1,1
10,0,1,1,1
11,1,0,1,1
12,0,0,0,0
13,1,1,1,1
14,0,0,0,0
15,1,0,0,1
16,0,0,0,0
17,1,0,0,1
18,0,0,0,0
19,1,0,1,1
20,1,1,1,1
21,0,1,0,0
22,0,0,1,0
23,1,0,1,1
24,1,1,0,1
25,0,0,0,0
26,0,0,0,0
27,1,1,1,1
28,1,0,1,1
29,0,1,1,0
30,0,1,1,1
31,0,1,0,1
32,1,0,1,1
33,0,1,1,1
34,0,0,1,0
35,1,1,1,1
36,0,0,1,0
37,0,0,0,0
38,0,0,0,0
39,0,0,0,0
40,1,1,1,1
41,0,0,0,1
42,0,0,0,0
43,0,0,0,0
44,0,0,0,0
45,0,0,0,0
46,0,0,0,0
47,0,0,0,0
48,1,0,1,1
49,0,1,1,1
50,0,0,0,0
51,1,0,0,1
52,0,0,1,0
53,1,0,0,1
54,0,0,1,0
55,0,0,0,0
56,1,0,0,1
57,1,0,1,1
58,0,0,0,0
59,1,1,1,1
60,1,1,0,1
61,1,0,1,1
62,0,0,1,0
63,0,0,1,0
64,0,0,0,0
65,1,1,1,1
66,1,0,0,1
67,1,1,1,1
68,1,0,0,0
69,0,1,1,1
70,0,1,0,0
71,0,1,0,0
72,0,0,1,0
73,0,0,0,0
74,1,1,1,1
75,1,0,1,1
76,1,0,1,1
77,1,1,0,1
78,1,0,1,1
79,0,0,0,0
80,0,0,0,0
81,1,0,1,1
82,1,1,1,1
83,0,0,0,0
84,0,1,0,0
85,0,1,1,0
86,0,1,0,1
87,0,0,0,0
88,0,1,0,1
89,1,0,1,1
90,1,0,1,1
91,0,0,1,0
92,0,0,0,0
93,0,0,0,1
94,1,0,0,1
95,1,0,0,1
96,0,0,0,0
97,1,1,1,1
98,0,0,0,0
99,0,1,0,0
100,0,0,1,0
101,1,0,1,1
102,0,0,1,0
103,0,0,0,0
104,0,0,0,0
105,0,0,0,0
106,0,0,0,1
107,1,1,1,1
108,0,0,0,0
109,0,0,0,0
110,0,0,1,1
111,0,1,0,0
112,0,0,0,0
113,0,0,0,0
114,1,1,1,1
115,0,0,0,0
116,0,1,0,0
117,1,0,1,1
118,0,1,0,0
119,0,0,0,0
120,0,1,1,0
121,1,1,1,1
122,1,0,1,1
123,0,0,0,0
124,0,1,1,0
125,0,1,0,0
126,1,0,1,1
127,0,1,1,1
