0,1,1,1,1
1,0,0,0,0
2,0,0,0,0
3,0,1,1,1
4,1,0,0,0
5,0,0,1,0
6,0,0,0,0
7,0,1,1,1
8,0,1,1,1
9,0,1,1,1
10,0,0,1,0
11,0,1,1,1
12,1,0,0,0
13,1,1,1,1
14,0,0,0,0
15,0,1,1,1
16,1,0,0,0
17,0,1,1,1
18,1,0,0,0
19,0,1,1,1
20,0,1,1,1
21,0,0,0,0
22,0,0,1,0
23,0,1,1,1
24,0,1,1,1
25,0,0,0,0
26,0,0,0,0
27,1,1,1,1
28,0,1,1,1
29,1,0,0,0
30,0,0,1,0
31,0,0,1,0
32,0,1,1,1
33,0,0,1,0
34,1,0,0,0
35,0,1,1,1
36,0,0,0,0
37,1,0,0,0
38,1,0,0,0
39,0,0,0,0
40,0,1,1,1
41,1,0,0,0
42,0,0,0,0
43,1,0,0,0
44,1,0,0,0
45,1,0,0,0
46,0,0,0,0
47,1,0,0,0
48,0,1,1,1
49,1,0,1,0
50,1,0,0,0
51,0,1,1,1
52,0,0,0,0
53,0,1,1,1
54,0,0,1,0
55,1,0,0,0
56,0,1,1,1
57,0,1,1,1
58,1,0,0,0
59,0,1,1,1
60,0,1,1,1
61,0,1,1,1
62,0,0,0,0
63,1,0,0,0
64,0,0,0,0
65,1,1,1,1
66,0,1,1,1
67,0,1,1,1
68,1,1,0,1
69,0,0,1,0
70,1,0,0,0
71,0,0,0,0
72,1,0,0,0
73,0,0,1,0
74,0,1,1,1
75,0,1,1,1
76,0,1,1,1
77,0,1,1,1
78,0,1,1,1
79,1,0,0,0
80,0,0,1,0
81,0,1,1,1
82,1,1,1,1
83,0,0,1,0
84,1,0,0,0
85,1,0,0,0
86,0,0,1,0
87,1,0,0,0
88,1,0,1,0
89,1,1,1,1
90,0,1,1,1
91,0,0,0,0
92,0,0,0,0
93,0,0,1,0
94,0,1,1,1
95,0,1,1,1
96,1,0,0,0
97,1,1,1,1
98,1,0,0,0
99,0,0,0,0
100,0,0,0,0
101,0,1,1,1
102,0,0,0,0
103,0,0,0,0
104,0,0,0,0
105,1,0,0,0
106,0,0,1,0
107,0,1,1,1
108,0,0,0,0
109,1,0,0,0
110,0,0,1,0
111,1,0,0,0
112,0,0,0,0
113,1,0,0,0
114,0,1,1,1
115,0,0,0,0
116,0,0,0,0
117,0,1,1,1
118,0,0,0,0
119,0,0,0,0
120,1,0,0,0
121,0,1,1,1
122,0,1,1,1
123,1,0,0,0
124,0,0,0,0
125,1,0,0,0
126,0,1,1,1
127,0,0,1,0
